40,
Номер,Время
133,18:24:29
154,17:44:45
161,19:42:12
171,20:02:16
164,18:47:43
185,20:23:23
142,18:46:22
157,19:08:03
172,20:34:32
163,18:18:29
170,19:43:19
179,20:19:56
177,20:02:06
178,20:05:01
140,17:07:12
147,19:15:54
174,19:34:29
283,12:44:39
288,10:25:40
141,19:43:18
139,18:04:19
159,20:06:55
153,19:07:06
169,19:51:52
167,19:39:55
176,20:12:33
287,10:45:15
284,13:02:41
150,19:00:48
136,16:38:58
152,20:25:09
151,18:09:02
158,18:55:38
165,19:24:27
182,20:02:43
135,18:41:29
145,19:05:22
148,19:07:03
149,17:47:30
146,18:19:42
162,19:47:32
181,19:51:47
175,19:47:27
180,21:05:50
183,20:05:09
186,20:52:44
286,11:21:30
285,12:40:39
291,15:08:01
137,18:01:36
144,18:13:06
160,19:11:45
156,19:20:51
166,19:46:08
173,19:41:24
168,19:41:43
184,20:32:14
295,12:59:58
292,12:34:23
294,10:15:37
293,11:15:58
143,17:26:10
138,17:58:26
134,17:00:45
155,19:12:05
