42,
Номер,Время
133,18:45:12
154,19:44:29
161,20:45:01
171,19:47:24
164,18:27:05
185,20:13:56
142,19:33:08
157,20:58:08
172,19:58:00
163,18:13:39
170,19:32:01
179,19:36:10
177,19:31:25
178,19:22:18
140,17:54:10
147,20:57:15
174,18:26:21
283,07:55:41
288,08:20:34
141,20:32:08
139,19:59:56
159,20:45:48
153,20:13:23
169,19:31:19
167,18:13:50
176,20:05:53
287,08:33:28
284,12:34:02
150,19:44:34
136,17:23:12
152,21:07:06
151,19:16:52
158,19:38:32
165,18:39:19
182,19:52:39
135,19:37:11
145,19:28:34
148,20:05:07
149,18:42:05
146,18:53:47
162,19:57:19
181,19:22:08
175,19:06:16
180,20:39:31
183,19:43:43
186,20:31:41
286,09:26:44
285,09:56:13
291,15:58:21
137,19:12:55
144,19:31:51
160,20:21:43
156,19:49:11
166,18:45:55
173,19:25:35
168,19:27:14
184,19:38:24
295,16:55:50
292,13:58:29
294,12:12:00
293,14:09:33
143,18:17:38
138,18:11:24
134,18:09:35
155,19:44:41
