41,
Номер,Время
133,18:33:25
154,17:45:34
161,19:42:26
142,18:54:16
157,19:41:56
140,17:12:15
147,19:52:44
141,19:52:30
139,18:09:57
159,20:11:48
153,19:25:47
150,19:35:45
136,16:43:09
152,20:49:01
151,18:42:22
158,19:16:49
135,18:58:45
145,19:05:36
148,19:27:34
149,18:03:53
146,18:40:16
162,19:50:52
291,15:25:33
137,19:00:56
144,18:40:03
160,19:30:46
156,19:21:03
295,13:24:54
292,13:43:56
294,11:09:16
293,12:34:40
143,17:37:23
138,17:59:18
134,17:22:44
155,19:19:27
