53,
Номер,Время
110,23:46:43
126,23:01:04
133,23:48:10
154,23:45:26
161,23:55:47
171,23:39:18
164,22:47:44
185,23:51:33
109,18:19:49
106,23:42:24
142,23:23:32
157,23:32:10
172,23:19:35
163,21:51:17
170,23:32:45
179,23:09:09
177,23:48:58
178,23:24:24
219,23:51:43
230,23:59:22
226,23:57:51
233,23:57:51
244,21:34:39
248,23:30:55
245,23:48:19
263,18:14:19
271,21:13:07
264,14:44:52
108,23:09:33
140,23:35:43
147,23:55:58
174,23:13:43
215,23:50:56
225,23:49:48
280,22:39:02
283,23:45:05
288,22:04:47
107,23:47:48
124,23:16:21
129,23:48:12
141,23:46:51
139,23:43:28
159,23:20:28
153,23:20:17
169,23:54:27
167,23:37:51
176,23:11:59
253,10:14:39
272,15:31:04
287,20:39:36
284,23:33:53
105,23:39:08
150,23:43:33
136,23:54:02
152,23:26:22
151,23:43:50
158,23:28:13
165,22:39:51
182,23:53:39
213,23:55:56
249,22:30:04
250,23:08:58
274,22:13:13
275,23:30:13
100,23:16:06
113,23:19:54
130,23:58:31
131,23:56:30
135,23:12:54
145,23:53:49
148,23:51:49
149,23:54:37
146,23:52:30
162,22:54:02
181,23:09:21
175,23:23:12
180,22:56:52
183,23:20:39
186,23:30:59
212,23:44:03
231,23:59:24
239,23:59:48
246,23:08:49
247,23:56:11
269,23:07:14
258,22:14:05
286,23:45:34
285,23:21:16
289,18:20:38
290,21:20:51
291,23:47:58
303,23:31:18
302,22:38:36
297,18:40:52
296,23:23:58
300,23:53:00
299,23:40:11
298,22:45:48
301,23:32:48
104,21:52:11
103,23:31:40
221,23:31:32
260,21:52:09
261,22:51:54
251,18:38:05
257,22:20:12
267,23:13:33
273,21:18:09
102,21:48:07
101,22:40:22
117,22:24:47
121,23:43:53
112,22:53:08
137,23:46:58
144,23:40:55
160,23:40:54
156,23:09:44
166,23:49:12
173,23:29:08
168,23:52:25
184,23:38:45
211,23:54:04
217,23:55:41
214,23:59:27
223,23:57:32
227,23:56:38
229,23:56:15
228,23:41:10
220,23:50:27
237,23:54:40
238,23:58:34
241,23:59:43
242,23:59:36
262,16:53:32
279,22:08:59
295,23:45:53
292,23:38:41
294,22:59:54
111,22:30:55
116,23:45:47
118,22:42:48
127,22:09:17
114,22:17:38
232,23:50:33
255,15:53:34
265,20:47:44
270,23:01:56
256,19:12:22
268,21:56:35
254,23:15:53
122,22:20:48
125,22:55:30
119,22:25:43
115,23:40:02
120,23:15:25
123,23:22:28
128,22:46:14
132,23:05:48
218,23:54:03
216,23:57:15
224,23:45:29
222,23:52:27
234,23:53:45
236,23:59:55
235,23:58:26
243,23:59:42
240,23:56:22
266,22:26:34
281,20:50:46
278,22:44:03
282,21:47:56
276,20:51:40
277,23:27:29
293,22:01:58
143,22:52:58
138,23:40:48
134,23:50:32
155,23:15:24
199,23:48:48
197,23:42:33
195,23:59:02
192,23:56:21
188,23:44:20
191,23:56:39
196,23:47:18
209,23:45:10
189,23:54:07
194,23:59:42
203,23:21:37
204,23:53:51
205,23:59:07
206,23:23:38
210,23:53:37
207,23:54:05
198,23:22:17
193,23:58:26
190,23:31:50
187,23:49:52
200,23:56:09
208,23:33:39
201,23:46:23
202,23:33:33
259,22:54:55
252,18:59:41
