50,
Номер,Время
133,22:06:25
154,22:00:15
161,22:49:09
171,22:57:38
164,21:18:50
185,23:00:07
142,22:08:24
157,23:01:17
172,22:46:44
163,21:17:07
170,23:03:44
179,22:29:46
177,22:58:26
178,21:44:06
230,23:48:45
226,23:53:48
233,23:47:02
140,22:59:24
147,23:18:50
174,22:26:57
225,23:08:38
283,20:40:31
288,19:59:10
141,22:49:24
139,22:59:55
159,21:57:01
153,22:12:46
169,22:40:12
167,22:36:43
176,21:31:36
287,18:01:49
284,21:36:03
150,23:10:58
136,21:03:16
152,22:25:06
151,22:18:41
158,22:19:28
165,21:55:04
182,22:14:30
135,22:33:32
145,22:37:36
148,22:38:42
149,22:17:25
146,21:15:07
162,21:55:00
181,22:03:17
175,22:24:08
180,22:34:58
183,22:06:33
186,23:06:30
231,23:37:38
239,23:55:12
286,19:15:24
285,18:07:34
291,20:45:20
221,23:30:06
137,22:40:41
144,22:22:55
160,22:18:38
156,21:40:22
166,23:19:51
173,22:32:33
168,22:11:37
184,22:31:16
223,23:26:42
227,23:33:26
229,23:48:46
228,23:40:09
220,23:34:46
237,23:50:43
238,23:52:42
295,20:55:38
292,21:07:00
294,17:53:21
232,23:48:50
224,23:05:32
222,23:15:11
234,23:42:59
236,23:48:48
235,23:56:44
293,20:25:42
143,20:24:53
138,23:02:40
134,21:25:21
155,21:16:23
