38,
Номер,Время
133,17:32:33
154,17:37:23
161,18:14:54
171,20:17:38
164,19:09:56
185,20:34:31
142,18:02:05
157,18:39:58
172,21:01:14
163,18:23:27
170,19:47:43
179,20:21:52
177,20:21:20
178,20:15:51
140,16:42:34
147,18:49:57
174,19:59:04
283,13:01:30
288,11:33:36
141,18:52:25
139,17:45:15
159,19:30:48
153,18:41:19
169,20:35:42
167,20:04:23
176,20:20:04
287,10:45:37
284,13:25:21
150,18:25:01
136,16:32:51
152,20:08:47
151,17:46:43
158,18:45:07
165,19:26:47
182,20:23:44
135,17:32:46
145,18:09:50
148,18:26:04
149,17:04:47
146,16:54:58
162,18:59:28
181,20:55:37
175,20:01:56
180,21:12:10
183,20:15:38
186,20:57:50
286,12:35:32
285,13:19:30
291,07:31:00
137,17:35:23
144,17:27:14
160,18:55:57
156,19:09:52
166,20:42:27
173,19:42:23
168,19:56:17
184,20:36:37
295,11:14:21
292,11:34:01
294,08:59:29
293,09:53:08
143,16:30:57
138,17:26:18
134,16:00:45
155,18:34:57
