37,
Номер,Время
126,18:13:11
133,17:12:18
154,17:29:16
161,18:06:12
171,20:31:39
164,19:18:24
185,20:44:24
142,17:55:49
157,18:14:16
172,21:16:17
163,18:53:30
170,20:24:30
179,20:38:58
177,20:24:56
178,20:15:57
219,22:52:05
244,09:01:37
248,12:10:12
245,06:31:30
140,16:34:59
147,18:10:41
174,20:17:12
215,22:02:08
283,13:21:09
288,13:50:05
124,18:47:43
129,21:25:24
141,17:22:20
139,16:58:41
159,19:18:45
153,17:54:17
169,20:46:43
167,20:10:36
176,20:38:02
287,11:31:11
284,16:21:04
150,18:15:41
136,16:02:36
152,20:02:06
151,17:39:00
158,18:34:59
165,19:33:42
182,20:54:18
213,22:40:05
249,06:46:00
250,09:30:18
113,18:14:33
130,18:00:58
131,18:34:34
135,16:48:43
145,17:45:54
148,18:24:27
149,17:02:33
146,16:51:35
162,18:52:45
181,21:09:38
175,20:14:44
180,21:13:41
183,20:21:43
186,21:23:08
212,22:35:07
246,08:13:06
247,08:22:56
286,12:42:50
285,14:03:55
291,06:49:35
303,10:42:04
302,12:31:11
297,09:38:14
296,06:44:18
300,16:22:14
299,12:23:37
298,16:05:44
301,15:14:45
117,19:22:08
121,20:39:03
112,20:29:30
137,16:47:45
144,17:11:45
160,18:52:28
156,18:12:10
166,21:06:36
173,20:14:27
168,20:03:56
184,21:08:54
211,22:28:42
217,22:13:17
214,22:21:09
241,23:51:14
242,23:54:14
295,10:40:50
292,10:45:47
294,08:28:22
111,18:13:19
116,16:19:16
118,18:09:04
127,20:12:41
114,18:01:08
122,19:29:33
125,16:40:26
119,14:53:16
115,18:52:09
120,18:27:58
123,16:59:38
128,19:26:21
132,18:20:21
218,22:46:24
216,22:53:35
243,23:56:37
240,23:46:57
293,09:43:49
143,16:20:29
138,17:20:00
134,15:43:38
155,18:02:23
199,21:10:06
197,20:52:41
195,21:58:16
192,20:49:29
188,20:31:48
191,22:51:13
196,20:59:39
209,22:34:55
189,20:20:08
194,21:20:46
203,21:27:19
204,21:33:44
205,22:45:45
206,21:50:28
210,21:39:21
207,21:58:28
198,21:06:23
193,22:02:22
190,20:23:54
187,20:59:48
200,21:46:17
208,21:31:36
201,21:22:55
202,21:47:50
