46,
Номер,Время
110,14:16:16
126,19:57:25
133,20:53:46
154,20:17:22
161,21:38:27
171,21:26:17
164,19:50:26
185,22:31:51
109,12:54:26
106,12:55:33
142,20:36:16
157,21:56:52
172,21:59:22
163,20:33:11
170,21:24:18
179,21:46:25
177,20:40:15
178,21:20:13
219,23:01:04
230,23:17:13
226,22:54:00
233,23:06:13
244,15:43:56
248,14:24:17
245,14:11:51
263,02:21:21
271,08:43:44
264,09:14:44
108,13:24:56
140,19:32:12
147,22:29:36
174,21:24:48
215,22:48:06
225,22:29:36
280,06:12:26
283,16:38:15
288,16:58:20
107,15:56:12
124,20:32:38
129,21:52:03
141,21:11:34
139,20:55:43
159,21:13:25
153,20:57:31
169,21:45:18
167,20:49:14
176,20:51:44
253,03:49:50
272,10:34:52
287,12:00:08
284,18:29:27
105,13:38:35
150,21:05:25
136,18:43:59
152,21:24:50
151,20:11:31
158,21:26:58
165,20:16:41
182,21:21:43
213,22:58:37
249,14:05:00
250,16:37:36
274,02:53:43
275,04:30:46
100,12:59:37
113,20:47:51
130,19:56:06
131,19:52:29
135,21:22:14
145,21:46:07
148,21:56:35
149,19:25:01
146,19:43:29
162,21:09:37
181,21:36:23
175,21:29:18
180,22:01:30
183,20:53:55
186,21:52:45
212,22:51:58
231,22:56:55
239,23:42:02
246,15:36:19
247,17:34:53
269,05:54:04
258,02:05:01
286,13:29:21
285,14:46:46
289,03:55:51
290,08:51:37
291,17:43:14
303,13:59:56
302,16:41:49
297,11:47:45
296,15:39:23
300,18:08:45
299,14:28:32
298,19:22:39
301,18:50:16
104,14:39:22
103,13:55:10
221,22:26:31
260,10:39:55
261,06:54:27
251,07:49:40
257,05:34:16
267,02:16:01
273,03:28:29
102,12:54:27
101,12:11:40
117,20:22:06
121,22:14:16
112,21:29:39
137,20:03:08
144,21:14:20
160,21:17:08
156,20:58:10
166,22:33:01
173,21:07:31
168,20:30:07
184,21:37:52
211,22:42:11
217,22:33:16
214,22:53:23
223,22:37:18
227,22:44:55
229,22:51:12
228,22:42:13
220,22:02:45
237,23:27:57
238,23:37:29
241,23:56:46
242,23:56:36
262,02:09:09
279,08:06:05
295,17:59:00
292,17:28:38
294,14:51:27
111,19:37:49
116,20:42:51
118,19:49:22
127,21:29:31
114,20:36:17
232,23:05:25
255,01:11:56
265,02:06:09
270,09:24:44
256,07:42:19
268,10:21:45
254,06:06:43
122,19:58:43
125,19:37:50
119,18:08:35
115,19:45:35
120,20:58:18
123,20:21:16
128,21:58:49
132,21:15:19
218,23:10:06
216,23:20:44
224,22:28:48
222,22:25:33
234,23:13:57
236,23:22:15
235,23:19:08
243,23:57:33
240,23:50:00
266,06:58:46
281,04:33:36
278,03:13:38
282,04:06:50
276,03:47:15
277,03:22:15
293,15:07:56
143,19:34:54
138,19:33:05
134,19:07:26
155,20:31:15
199,21:33:01
197,22:32:12
195,22:28:12
192,22:24:25
188,22:40:39
191,23:01:26
196,22:12:18
209,22:46:31
189,21:07:01
194,21:34:55
203,22:23:17
204,22:44:51
205,23:25:41
206,22:19:58
210,22:37:56
207,22:34:17
198,21:44:41
193,22:45:04
190,21:48:35
187,21:22:18
200,22:31:11
208,22:16:09
201,22:08:22
202,22:26:26
259,02:49:50
252,02:26:26
