45,
Номер,Время
126,19:31:06
133,19:14:08
154,20:06:49
161,21:04:02
171,21:14:55
164,19:41:05
185,21:05:40
142,20:09:23
157,21:40:08
172,21:39:11
163,20:33:00
170,20:53:06
179,20:59:51
177,20:38:49
178,20:46:56
219,22:59:45
233,23:12:24
244,11:13:15
248,13:06:28
245,13:52:47
140,19:12:26
147,21:51:51
174,21:19:47
215,22:23:01
280,15:55:42
283,13:59:17
288,15:13:12
124,20:14:25
129,21:47:18
141,21:04:24
139,20:34:40
159,21:08:21
153,20:49:47
169,21:44:40
167,20:37:18
176,20:42:24
287,11:52:38
284,17:21:36
150,20:31:56
136,18:32:23
152,21:22:57
151,20:04:48
158,20:58:55
165,20:11:34
182,21:19:47
213,22:46:31
249,09:04:02
250,16:20:41
274,09:40:48
275,12:03:59
113,19:24:40
130,19:00:50
131,19:29:43
135,20:19:22
145,21:14:19
148,21:49:38
149,19:05:21
146,19:38:47
162,20:55:13
181,21:29:36
175,21:00:21
180,21:21:46
183,20:50:48
186,21:29:51
212,22:47:52
239,23:45:59
246,14:25:48
247,16:18:42
286,12:49:05
285,14:28:56
291,16:51:25
303,12:08:09
302,14:57:57
297,11:38:08
296,13:12:36
300,16:56:54
299,13:16:49
298,17:41:06
301,17:19:16
273,06:28:06
117,20:08:42
121,21:11:55
112,21:03:27
137,19:58:35
144,20:27:00
160,21:02:50
156,20:57:48
166,21:32:52
173,20:57:58
168,20:06:13
184,21:18:52
211,22:36:33
217,22:32:31
214,22:44:50
237,23:29:09
238,23:38:36
241,23:55:56
242,23:56:30
279,13:16:45
295,17:44:39
292,16:21:53
294,13:48:17
111,18:54:12
116,19:24:35
118,19:23:42
127,21:21:05
114,20:32:09
122,19:38:36
125,19:27:48
119,15:16:15
115,19:28:11
120,19:30:15
123,17:50:26
128,21:17:46
132,20:00:02
218,23:01:48
216,23:16:14
234,23:21:56
236,23:24:41
235,23:29:31
243,23:57:24
240,23:48:12
281,11:44:02
278,10:31:38
282,14:25:14
276,10:45:39
277,09:38:17
293,14:56:58
143,19:28:05
138,19:25:41
134,18:56:48
155,20:15:45
199,21:26:33
197,21:42:17
195,22:10:51
192,22:09:12
188,21:16:18
191,22:57:17
196,21:36:52
209,22:40:50
189,20:39:05
194,21:32:40
203,21:53:11
204,22:41:32
205,23:13:58
206,22:16:00
210,22:20:24
207,22:29:39
198,21:06:58
193,22:25:24
190,21:14:02
187,21:11:20
200,22:19:12
208,21:43:24
201,22:05:13
202,22:09:44
