35,
Номер,Время
126,17:53:52
133,16:34:16
154,17:08:05
161,17:49:35
171,18:32:44
164,17:32:31
185,19:31:11
142,17:30:22
157,17:41:19
172,19:11:51
163,17:35:21
170,18:25:17
179,18:51:50
177,18:54:09
178,19:03:46
219,22:12:40
244,09:56:23
248,13:03:38
245,13:02:01
140,16:21:53
147,17:57:54
174,18:19:30
215,21:55:51
280,10:23:41
283,04:22:02
288,05:36:00
124,17:19:09
129,19:57:03
141,16:21:18
139,16:09:55
159,18:38:40
153,17:35:04
169,17:55:52
167,18:00:45
176,18:49:44
287,06:50:18
284,08:15:49
150,16:56:17
136,15:28:50
152,18:48:44
151,16:46:02
158,17:18:32
165,17:36:28
182,19:02:33
213,22:18:58
249,07:22:52
250,10:14:25
274,07:48:42
275,09:39:06
113,15:35:15
130,16:29:55
131,16:52:32
135,16:09:48
145,17:09:08
148,17:55:49
149,16:30:58
146,16:45:07
162,18:19:04
181,18:49:31
175,18:45:45
180,18:47:38
183,19:20:27
186,20:11:34
212,21:39:30
246,09:00:47
247,16:17:29
286,05:57:49
285,07:42:24
291,05:35:56
303,07:51:51
302,10:25:09
297,07:03:03
296,06:20:04
300,10:16:28
299,09:45:32
298,12:58:26
301,12:50:26
273,05:36:15
117,17:36:53
121,17:59:55
112,18:57:01
137,16:33:45
144,16:45:18
160,17:48:22
156,17:21:50
166,17:56:39
173,19:06:31
168,18:18:02
184,19:28:34
211,21:39:14
217,22:08:27
214,21:57:38
241,23:52:00
242,23:55:06
279,12:13:30
295,08:41:22
292,09:27:18
294,07:18:19
111,16:28:04
116,15:13:52
118,17:04:34
127,18:08:29
114,16:45:10
122,19:06:36
125,15:42:08
119,14:35:03
115,15:12:57
120,14:29:07
123,15:32:44
128,19:04:51
132,16:45:31
218,22:08:31
216,22:28:10
243,23:56:41
240,23:48:09
281,11:23:05
278,08:43:12
282,13:04:11
276,09:25:58
277,08:39:57
293,07:15:12
143,16:05:21
138,16:59:45
134,15:31:35
155,17:55:51
199,21:16:32
197,20:55:24
195,22:03:49
192,21:02:27
188,20:45:09
191,22:55:23
196,21:23:46
209,22:39:41
189,20:35:18
194,21:30:32
203,21:45:14
204,22:25:37
205,22:47:35
206,21:52:05
210,22:00:59
207,22:23:52
198,21:06:39
193,22:05:14
190,21:09:16
187,21:11:02
200,22:07:21
208,21:38:54
201,21:30:57
202,21:52:51
