44,
Номер,Время
126,18:43:40
133,18:51:30
154,20:01:39
161,21:02:41
171,20:56:08
164,19:20:43
185,21:03:37
142,19:46:32
157,21:02:59
172,21:19:19
163,19:18:50
170,20:52:38
179,20:46:50
177,20:27:13
178,20:44:57
219,22:54:48
244,06:51:06
248,07:25:37
245,04:59:26
140,19:09:24
147,21:45:34
174,21:19:46
215,22:18:04
283,13:52:04
288,15:08:30
124,20:11:52
129,21:45:42
141,20:38:27
139,20:17:51
159,21:02:26
153,20:30:33
169,21:24:18
167,20:36:11
176,20:39:21
287,11:37:36
284,16:47:56
150,20:21:51
136,18:24:37
152,21:17:54
151,19:31:19
158,19:54:27
165,19:46:41
182,21:13:02
213,22:40:34
249,06:34:56
250,05:41:10
113,19:00:15
130,18:52:32
131,18:56:58
135,20:09:14
145,20:08:08
148,21:35:07
149,18:47:34
146,19:28:47
162,20:53:10
181,21:22:20
175,20:36:47
180,21:16:21
183,20:33:28
186,21:27:38
212,22:40:35
246,00:55:01
247,05:55:50
286,12:47:45
285,14:13:28
291,16:25:40
303,11:33:57
302,14:47:56
297,10:36:26
296,09:58:33
300,16:53:31
299,13:05:33
298,17:26:54
301,15:39:48
117,19:58:05
121,21:09:51
112,20:54:49
137,19:36:52
144,20:08:40
160,20:24:54
156,20:18:53
166,21:12:02
173,20:19:01
168,20:06:12
184,21:15:13
211,22:29:59
217,22:27:14
214,22:25:04
241,23:49:13
242,23:53:24
295,17:37:05
292,15:21:10
294,12:52:57
111,18:26:48
116,19:03:04
118,19:07:40
127,20:34:38
114,20:16:28
122,19:32:40
125,19:03:57
119,14:55:15
115,19:02:22
120,19:21:18
123,17:03:48
128,20:45:24
132,19:59:23
218,22:51:20
216,23:08:48
243,23:56:14
240,23:44:08
293,14:41:36
143,19:10:01
138,18:51:40
134,18:39:11
155,20:12:27
199,20:51:18
197,20:41:53
195,21:31:12
192,20:38:28
188,20:07:26
191,21:12:00
196,20:25:49
209,22:19:43
189,19:48:32
194,21:08:57
203,21:09:37
204,21:11:11
205,21:50:33
206,21:33:07
210,21:27:29
207,21:20:50
198,20:46:47
193,20:45:20
190,20:00:21
187,19:55:45
200,21:20:37
208,21:30:17
201,20:58:47
202,20:42:14
