49,
Номер,Время
133,22:06:07
133,23:00:19
154,21:23:35
154,23:07:07
161,22:36:50
161,23:00:59
171,22:42:30
171,23:09:14
164,21:13:20
164,22:13:37
185,23:00:02
185,23:37:35
142,21:34:43
142,22:40:02
157,22:25:59
157,23:17:39
172,22:44:42
172,22:53:44
163,21:01:36
163,21:22:57
170,22:31:54
170,23:19:04
179,22:23:27
179,22:38:57
177,21:53:46
177,23:14:58
178,21:33:41
178,22:53:45
219,23:33:41
230,23:50:13
226,23:57:15
233,23:57:04
244,16:25:00
248,23:12:58
245,22:28:00
140,22:33:15
140,23:24:21
147,23:11:43
147,23:46:12
174,22:17:42
174,22:51:26
215,23:17:28
225,23:19:23
280,22:14:14
283,19:12:15
283,22:11:32
288,19:15:55
288,20:46:57
141,21:52:33
141,23:10:32
139,21:36:41
139,23:20:21
159,21:50:50
159,23:10:25
153,21:54:21
153,22:24:22
169,22:16:01
169,23:04:18
167,21:47:48
167,23:05:41
176,21:29:35
176,22:18:48
287,15:17:47
287,18:26:50
284,20:29:30
284,22:39:29
150,23:05:09
150,23:33:39
136,20:36:46
136,21:45:44
152,21:51:09
152,22:42:36
151,21:57:01
151,23:05:13
158,22:14:35
158,23:13:14
165,21:45:49
165,22:13:10
182,22:08:25
182,23:17:26
213,23:28:39
249,21:24:26
250,19:52:32
274,21:46:48
275,22:34:26
135,22:24:02
135,22:54:54
145,21:53:50
145,23:37:11
148,22:33:55
148,23:35:31
149,21:49:30
149,23:01:06
146,20:52:25
146,22:33:19
162,21:47:05
162,22:36:22
181,21:52:23
181,22:47:15
175,22:18:51
175,22:59:26
180,22:16:34
180,22:43:42
183,21:56:59
183,22:09:55
186,22:47:57
186,23:21:24
212,23:18:52
231,23:40:25
239,23:58:31
246,22:03:20
247,22:01:12
286,17:58:31
286,21:09:17
285,17:54:41
285,20:29:15
291,20:44:46
291,21:24:20
303,21:40:18
302,19:06:47
297,16:39:45
296,21:10:46
300,20:22:45
299,19:43:30
298,21:00:55
301,22:09:31
221,23:31:15
273,18:20:12
137,22:20:50
137,23:04:05
144,21:34:21
144,22:42:47
160,22:13:02
160,22:33:22
156,21:12:18
156,21:51:20
166,23:06:14
166,23:39:32
173,22:13:52
173,22:53:47
168,22:10:01
168,22:36:45
184,22:26:10
184,23:07:59
211,23:34:19
217,23:13:44
214,23:22:15
223,23:54:27
227,23:43:48
229,23:55:48
228,23:40:53
220,23:43:55
237,23:51:02
238,23:55:22
241,23:57:39
242,23:57:59
279,21:21:37
295,19:29:26
295,22:20:48
292,20:07:54
292,21:33:54
294,16:40:20
294,20:19:53
232,23:49:45
218,23:27:42
216,23:29:36
224,23:30:17
222,23:29:37
234,23:50:37
236,23:57:10
235,23:57:58
243,23:58:15
240,23:54:14
281,19:21:26
278,22:38:35
282,21:36:50
276,20:51:05
277,22:24:16
293,18:37:26
293,21:13:07
143,20:02:17
143,20:45:10
138,21:51:30
138,23:15:48
134,21:14:32
134,23:05:37
155,20:55:52
155,22:37:30
199,22:12:29
197,23:28:46
195,23:32:35
192,23:00:39
188,23:27:13
191,23:38:26
196,23:11:51
209,23:19:01
189,22:46:09
194,23:19:21
203,23:08:06
204,23:16:42
205,23:50:57
206,22:54:25
210,23:23:40
207,22:58:41
198,23:05:33
193,23:26:33
190,22:21:42
187,22:55:40
200,23:28:52
208,23:06:52
201,22:50:00
202,23:22:14
